MacroPlot.Name,Monitoring.Status,Date,Index,Transect,Quadrat,Status,SizeCl,AgeCl,Count,Height,SubFrac,Comment,UV1,UV2,UV3,NumTran,NumQuadTran,QuadLen,QuadWid,Area,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
SHOS 01,01Year1,5/4/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
SHOS 01,01Year1,5/4/2000 12:00:00 AM,1,1,1,L,,X,63,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year1,5/4/2000 12:00:00 AM,2,1,1,L,,X,15,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year1,5/4/2000 12:00:00 AM,3,1,1,L,,X,19,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year1,5/4/2000 12:00:00 AM,4,1,1,L,,X,12,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year1,5/4/2000 12:00:00 AM,5,1,1,D,,X,4,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year1,5/4/2000 12:00:00 AM,6,1,1,L,,X,4,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
SHOS 01,01Year1,5/4/2000 12:00:00 AM,7,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,1,1,1,L,,X,55,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,2,1,1,D,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,3,1,1,D,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,4,1,1,L,,X,23,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,5,1,1,L,,X,15,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,6,1,1,L,,X,8,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,7,1,1,L,,X,7,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,8,1,1,D,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,9,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,10,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,11,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
SHOS 01,01Year2,5/1/2001 12:00:00 AM,12,1,1,D,,X,1,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
SHOS 01,01Year5,5/18/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
SHOS 01,01Year5,5/18/2004 12:00:00 AM,1,1,1,D,,X,2,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year5,5/18/2004 12:00:00 AM,2,1,1,L,,X,10,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year5,5/18/2004 12:00:00 AM,3,1,1,L,,X,15,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year5,5/18/2004 12:00:00 AM,4,1,1,L,,X,10,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year5,5/18/2004 12:00:00 AM,5,1,1,L,,X,13,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year5,5/18/2004 12:00:00 AM,6,1,1,D,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year5,5/18/2004 12:00:00 AM,7,1,1,L,,X,5,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,01Year5,5/18/2004 12:00:00 AM,8,1,1,L,,X,3,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
SHOS 01,01Year5,5/18/2004 12:00:00 AM,9,1,1,L,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
SHOS 01,01Year5,5/18/2004 12:00:00 AM,10,1,1,L,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
SHOS 01,Pre,4/14/1999 12:00:00 AM,1,1,1,L,,X,68,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,2,1,1,L,,X,12,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,3,1,1,L,,X,9,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,4,1,1,L,,X,13,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,5,1,1,L,,X,2,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,6,1,1,L,,X,1,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
SHOS 01,Pre,4/14/1999 12:00:00 AM,7,1,1,L,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,JUOS,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
SHOS 02,01Post,4/21/1999 12:00:00 AM,1,1,1,D,,X,7,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,2,1,1,D,,X,5,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,3,1,1,D,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Post,4/21/1999 12:00:00 AM,4,1,1,D,,X,4,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,1,1,1,D,,X,5,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,2,1,1,L,,X,5,0.15,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,3,1,1,D,,X,7,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,4,1,1,D,,X,2,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,5,1,1,D,,X,4,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year1,5/3/2000 12:00:00 AM,6,1,1,D,,X,4,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1,1,1,D,,X,1,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,2,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,3,1,1,D,,X,2,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,4,1,1,D,,X,4,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,,,,,,,,,,,,,,1,1,10,25,250,,,,,,,,True,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1,1,1,D,,X,2,0.3,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,2,1,1,D,,X,1,0.6,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,3,1,1,D,,X,1,1,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,4,1,1,D,,X,3,2,1,From FMH TREESEED 1058,,, seed_ALL,,,,,,,,,,,,PIED,,
