MacroPlot.Name,Monitoring.Status,Date,Index,IsVerified,QTR,SubFrac,TagNo,Status,DBH,Ht,CrwnRto,CrwnCl,LiCrBHt,CrFuBHt,CrwnRad,Age,GrwthRt,Mort,DecayCl,LaddBaseHt,LaddMaxHt,DRC,NuLiStems,NuDeStems,EqDia,XCoord,YCoord,CKR,CharHt,ScorchHt,CrScPct,DamCd1,DamSev1,DamCd2,DamSev2,DamCd3,DamSev3,DamCd4,DamSev4,DamCd5,DamSev5,Comment,UV1,UV2,UV3,MacroPlotSize,SnagPlotSize,BrkPntDia,FieldTeam,EntryTeam,UV1Desc,UV2Desc,UV3Desc,SaComment,Species.Symbol,Visited,X
SHOS 02,01Year2,5/8/2001 12:00:00 AM,14,True,1,0.5,146,D,6.4,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,15,True,1,0.5,147,D,8.6,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,16,True,2,0.5,149,D,11.4,6,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,17,True,2,0.5,150,D,7,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,18,True,2,0.5,151,D,7.3,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,19,True,2,0.5,153,D,4.6,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,20,True,2,0.5,162,D,3.8,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,21,True,2,0.5,163,D,5,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,22,True,2,0.5,165,D,6,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,23,True,2,0.5,166,D,9,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,24,True,2,0.5,179,D,7.4,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,25,True,2,0.5,191,D,12,7,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,26,True,2,0.5,193,D,7.1,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,27,True,2,0.5,194,D,5.2,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,28,True,2,0.5,195,D,11.7,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,29,True,2,0.5,197,D,7.5,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,30,True,2,0.5,198,D,8.1,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1001,True,1,1,17,D,19.5,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1002,True,1,1,30,D,47.2,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1003,True,1,1,47,D,18,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1004,True,1,1,48,D,20.9,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1005,True,1,1,49,D,16.3,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1006,True,2,1,50,D,15.2,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1007,True,2,1,51,D,34.7,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1008,True,2,1,52,D,17.9,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1009,True,2,1,53,D,19.1,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1010,True,2,1,54,D,33.9,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1011,True,2,1,55,D,51.7,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1012,True,2,1,56,D,21.4,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1013,True,2,1,57,D,16.1,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1014,True,2,1,58,D,16.9,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1015,True,2,1,71,D,38,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1016,True,2,1,72,D,35.5,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1017,True,3,1,59,D,59.3,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1018,True,3,1,60,D,33.2,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1019,True,3,1,61,D,35.6,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1020,True,3,1,62,D,21.4,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1021,True,3,1,63,D,33,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1022,True,3,1,64,D,22.1,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1023,True,3,1,65,D,19.4,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1024,True,3,1,66,D,24.8,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1025,True,4,1,67,D,21.6,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1026,True,4,1,68,D,20.6,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1027,True,4,1,69,D,17,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year2,5/8/2001 12:00:00 AM,1028,True,4,1,70,D,16.3,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1,0.1,15,,,,,,,,True,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1,True,1,0.5,124,D,5.5,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,2,True,1,0.5,138,D,12.9,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,3,True,1,0.5,142,D,8,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,4,True,1,0.5,143,D,14.1,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,5,True,1,0.5,145,D,9,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,6,True,1,0.5,146,D,6.4,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,7,True,1,0.5,147,D,8.6,4,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,8,True,2,0.5,101,D,5.9,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,9,True,2,0.5,149,D,11.4,6,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,10,True,2,0.5,150,D,7,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,11,True,2,0.5,153,D,5.1,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,12,True,2,0.5,162,D,3.3,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,13,True,2,0.5,163,D,5,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,14,True,2,0.5,165,D,6.6,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,15,True,2,0.5,166,D,8.7,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,16,True,2,0.5,175,D,3,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,17,True,2,0.5,179,D,7.3,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,18,True,2,0.5,191,D,12,7,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,19,True,2,0.5,193,D,6.9,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,20,True,2,0.5,194,D,5.3,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,21,True,2,0.5,195,D,11.7,2,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIPO,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,22,True,2,0.5,197,D,7,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,23,True,2,0.5,198,D,8,3,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,24,True,2,0.5,200,D,7.5,5,,X,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,From FMH TREEPOLE 1069,,, poleq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1001,True,1,1,17,D,19.5,,,LBS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1002,True,1,1,30,D,46.7,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1003,True,1,1,47,D,18.1,,,LBS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1004,True,1,1,48,D,20.5,,,LBS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1005,True,1,1,49,D,16,,,LBS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq1_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1006,True,2,1,50,D,15.4,,,LBS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1007,True,2,1,51,D,35.3,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1008,True,2,1,52,D,17.9,,,LBS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1009,True,2,1,53,D,19.3,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1010,True,2,1,54,D,33.8,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1011,True,2,1,55,D,51.4,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1012,True,2,1,56,D,21.3,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1013,True,2,1,57,D,16.1,,,LBS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1014,True,2,1,58,D,16.8,,,LBS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1015,True,2,1,71,D,35.1,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1016,True,2,1,72,D,34.1,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq2_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1017,True,3,1,59,D,59.3,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1018,True,3,1,60,D,34.6,,,LBS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1019,True,3,1,61,D,34.9,,,LBS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1020,True,3,1,62,D,21.2,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1021,True,3,1,63,D,32.6,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1022,True,3,1,65,D,19.2,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1023,True,3,1,66,D,24.2,,,LBS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq3_ALL,,,,,,,,,,PIED,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1024,True,4,1,67,D,21.6,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,JUOS,,
SHOS 02,01Year5,5/17/2004 12:00:00 AM,1025,True,4,1,68,D,20.6,,,RS,,,,,,,,,,,,,,,,,,,,,-1,,-1,,-1,,-1,,-1,FMH TREEOVER 1067,,, overq4_ALL,,,,,,,,,,JUOS,,
